employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
14305,Sales & Marketing,region_13,Master's & above,m,other,1,42,3.0,7,0,0,47,0
67278,Finance,region_4,Master's & above,m,other,1,32,3.0,5,0,0,74,1
60492,Procurement,region_7,Master's & above,m,sourcing,1,39,1.0,4,0,0,71,0
60358,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,43,3.0,12,1,0,47,0
38782,Sales & Marketing,region_7,,m,other,1,36,4.0,6,0,0,48,0
65747,Analytics,region_2,Bachelor's,m,sourcing,1,42,5.0,4,1,0,85,0
56288,Sales & Marketing,region_9,,m,sourcing,1,26,3.0,2,0,0,46,0
72458,Operations,region_2,Bachelor's,m,other,2,51,3.0,8,1,0,60,0
22217,Technology,region_4,Master's & above,f,sourcing,1,34,2.0,10,0,0,85,0
37843,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,37,3.0,7,0,0,53,0
11692,Sales & Marketing,region_13,Bachelor's,m,other,1,54,1.0,13,0,0,52,0
23398,Sales & Marketing,region_2,Bachelor's,m,other,1,47,5.0,16,0,0,64,1
43124,Analytics,region_19,Bachelor's,m,sourcing,1,33,3.0,10,0,0,81,0
75799,Technology,region_29,Bachelor's,m,other,2,29,1.0,3,0,0,85,0
59403,Sales & Marketing,region_16,Bachelor's,f,other,1,26,4.0,3,0,0,46,0
15845,Procurement,region_2,Bachelor's,m,sourcing,2,46,3.0,4,0,0,70,0
73749,Technology,region_2,Bachelor's,m,other,3,53,3.0,22,0,0,75,0
43077,Technology,region_5,Below Secondary,m,other,2,23,,1,0,0,79,0
67090,Operations,region_2,Bachelor's,m,sourcing,1,35,1.0,3,0,0,58,0
63336,Sales & Marketing,region_10,Master's & above,m,sourcing,1,42,5.0,12,1,0,50,1
27878,Sales & Marketing,region_7,,m,other,1,37,5.0,4,1,0,49,1
30244,Operations,region_34,Bachelor's,m,other,1,28,4.0,1,0,0,59,0
20524,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,28,3.0,4,0,0,56,0
62842,Technology,region_7,Master's & above,f,other,1,42,3.0,5,0,0,80,0
46001,Technology,region_31,Master's & above,m,sourcing,1,44,5.0,6,1,0,78,0
58918,Sales & Marketing,region_21,Bachelor's,m,sourcing,3,28,4.0,5,0,0,48,0
29696,Technology,region_2,Below Secondary,m,sourcing,4,24,,1,0,0,83,1
25966,Technology,region_25,Bachelor's,f,other,1,33,4.0,4,0,0,83,0
19850,HR,region_2,Bachelor's,m,other,1,40,5.0,10,0,0,48,0
3176,Sales & Marketing,region_9,Master's & above,m,other,2,33,3.0,4,1,1,47,0
24665,Sales & Marketing,region_29,Bachelor's,m,other,1,33,5.0,6,0,0,51,0
39542,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,29,2.0,3,0,0,50,0
73592,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,28,2.0,3,0,0,54,0
32024,Technology,region_24,Master's & above,m,sourcing,1,36,3.0,3,1,0,81,0
72597,Operations,region_15,Bachelor's,m,other,1,31,3.0,6,1,0,58,0
72303,Operations,region_8,Master's & above,f,sourcing,1,33,4.0,9,0,0,63,0
37525,Sales & Marketing,region_26,Bachelor's,m,other,1,27,5.0,4,1,0,46,0
29936,Procurement,region_17,Bachelor's,f,other,1,38,4.0,11,1,0,71,0
32921,Operations,region_2,Bachelor's,f,sourcing,2,37,4.0,7,0,0,62,0
66876,Sales & Marketing,region_7,,m,sourcing,2,26,,1,0,0,51,0
72457,Technology,region_16,Bachelor's,f,sourcing,1,29,2.0,2,1,0,78,0
26139,Sales & Marketing,region_7,Bachelor's,f,other,1,38,4.0,9,0,0,47,0
29748,Operations,region_13,Bachelor's,f,sourcing,1,35,4.0,3,1,0,59,0
64685,HR,region_2,Master's & above,f,sourcing,1,45,3.0,6,0,0,45,0
6185,Operations,region_15,Bachelor's,m,sourcing,1,27,1.0,2,0,0,58,0
47784,Operations,region_4,Bachelor's,f,sourcing,1,43,3.0,14,0,0,60,0
26852,Procurement,region_27,Bachelor's,f,other,1,37,4.0,4,1,0,68,0
12215,Analytics,region_15,Master's & above,m,sourcing,3,30,3.0,6,0,0,85,0
2415,HR,region_2,Bachelor's,f,other,1,33,1.0,3,0,0,48,0
76699,Operations,region_2,Bachelor's,f,other,1,51,3.0,4,0,0,60,0
30359,Technology,region_1,Bachelor's,m,other,1,30,3.0,7,1,0,74,0
29093,Legal,region_2,Bachelor's,f,sourcing,1,33,3.0,7,1,0,58,0
50601,Finance,region_11,Bachelor's,f,other,1,31,5.0,5,1,0,58,0
42190,Sales & Marketing,region_2,Bachelor's,m,other,1,55,3.0,23,0,0,49,0
6414,Operations,region_10,Bachelor's,m,other,1,32,2.0,5,0,0,59,0
9149,Operations,region_4,Bachelor's,f,other,1,31,5.0,2,1,0,55,1
24748,Procurement,region_10,Bachelor's,m,sourcing,1,28,5.0,5,1,0,73,0
6064,Procurement,region_2,Master's & above,m,other,1,45,3.0,15,0,0,70,0
30762,Procurement,region_15,Bachelor's,m,other,1,35,4.0,7,1,0,69,0
28224,Sales & Marketing,region_13,Master's & above,m,sourcing,1,38,3.0,9,0,0,44,0
46785,Operations,region_32,Bachelor's,f,other,1,33,2.0,3,1,0,58,1
18371,Procurement,region_23,Bachelor's,m,sourcing,2,35,3.0,6,0,0,66,0
5526,Operations,region_15,Bachelor's,m,other,2,36,5.0,10,0,0,65,0
4715,Operations,region_32,Below Secondary,m,sourcing,1,24,4.0,2,0,0,60,0
69606,Technology,region_22,Bachelor's,m,sourcing,2,24,3.0,2,0,0,87,0
11834,Operations,region_27,Bachelor's,f,other,1,34,4.0,5,0,0,58,0
18708,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,32,3.0,2,0,0,49,0
42427,Sales & Marketing,region_28,Bachelor's,m,other,1,42,1.0,11,0,0,46,0
66286,Operations,region_13,Master's & above,m,sourcing,1,45,3.0,8,0,0,73,1
45441,Operations,region_2,Bachelor's,f,other,1,32,3.0,5,1,0,60,0
77300,Operations,region_4,Bachelor's,f,other,1,27,5.0,2,1,0,58,0
13297,Procurement,region_2,Bachelor's,f,sourcing,1,39,1.0,15,0,0,71,0
52595,Technology,region_10,Bachelor's,m,other,1,32,5.0,5,0,0,81,1
14515,Analytics,region_7,Bachelor's,m,other,1,40,3.0,6,1,0,84,0
59199,Analytics,region_22,Master's & above,m,other,1,31,3.0,5,0,0,86,0
3165,Procurement,region_2,,f,sourcing,1,53,3.0,4,0,0,75,0
59010,Analytics,region_15,,m,sourcing,1,33,5.0,7,1,1,91,1
21643,Sales & Marketing,region_26,Bachelor's,m,sourcing,2,30,4.0,4,1,0,54,0
32403,Operations,region_2,Master's & above,f,sourcing,1,44,5.0,6,1,0,54,0
43990,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,32,1.0,6,1,1,52,0
44616,Analytics,region_3,Bachelor's,m,other,1,29,,1,0,0,84,0
5454,Operations,region_6,Bachelor's,f,other,1,27,3.0,4,0,0,61,0
62876,Technology,region_2,Master's & above,f,other,1,39,4.0,10,1,0,75,0
41664,Procurement,region_2,Bachelor's,f,other,1,50,3.0,12,0,0,71,0
14438,Technology,region_25,Master's & above,f,sourcing,1,37,3.0,10,0,0,75,0
45103,Finance,region_22,Bachelor's,m,sourcing,1,27,5.0,3,0,0,92,1
12343,Operations,region_27,Master's & above,m,sourcing,1,40,3.0,7,0,0,57,0
3063,Sales & Marketing,region_2,Master's & above,m,sourcing,1,33,5.0,6,0,1,93,1
7965,Operations,region_7,Master's & above,m,other,1,40,5.0,10,1,0,53,0
61752,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,28,3.0,4,1,0,53,0
42542,R&D,region_22,Master's & above,m,other,3,30,5.0,2,0,0,85,0
8666,Operations,region_7,Bachelor's,m,other,2,29,3.0,5,0,0,56,0
25126,Sales & Marketing,region_16,Master's & above,f,sourcing,1,51,2.0,20,0,0,48,0
3801,Procurement,region_23,Master's & above,f,sourcing,1,33,3.0,6,0,0,86,1
39709,Sales & Marketing,region_15,Bachelor's,m,other,1,29,5.0,4,0,0,49,0
40121,Technology,region_10,Master's & above,f,other,1,30,3.0,3,0,0,80,0
6696,Operations,region_13,Master's & above,m,sourcing,1,40,1.0,7,0,0,63,0
13327,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,39,4.0,7,0,0,44,0
8068,Sales & Marketing,region_26,Master's & above,m,other,1,45,4.0,4,0,0,49,0
31394,Analytics,region_31,Master's & above,m,sourcing,1,35,4.0,7,0,0,84,0
71316,Sales & Marketing,region_7,Bachelor's,m,other,1,26,3.0,2,0,0,49,0
33177,Analytics,region_34,Bachelor's,m,sourcing,1,28,,1,0,0,87,0
5668,Technology,region_2,Master's & above,f,other,1,45,1.0,3,1,0,83,0
62069,Technology,region_2,Master's & above,m,other,3,33,3.0,4,0,0,80,0
67859,Sales & Marketing,region_16,Bachelor's,m,other,1,33,2.0,4,0,0,50,0
64896,Sales & Marketing,region_4,Master's & above,m,sourcing,1,33,4.0,5,0,0,46,0
47421,HR,region_22,Master's & above,m,other,1,37,5.0,11,1,0,93,1
16811,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,34,3.0,8,0,0,53,0
65825,Operations,region_16,Bachelor's,m,sourcing,1,35,3.0,7,0,0,61,0
8434,Analytics,region_2,Bachelor's,m,other,2,44,3.0,16,0,0,83,0
73971,Analytics,region_2,Bachelor's,m,sourcing,1,53,3.0,15,0,0,86,0
23802,Finance,region_27,Bachelor's,m,other,1,40,3.0,9,0,0,57,0
24580,Analytics,region_20,Bachelor's,m,other,2,30,5.0,7,1,0,82,0
29711,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,27,,1,0,0,85,1
28574,HR,region_2,Bachelor's,f,sourcing,1,33,3.0,8,0,0,55,0
51984,R&D,region_27,Master's & above,m,sourcing,1,33,5.0,4,0,0,88,1
16923,Analytics,region_7,Master's & above,m,other,1,34,3.0,7,1,0,89,0
58348,Procurement,region_10,Bachelor's,m,sourcing,1,29,5.0,2,1,0,72,0
37957,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,37,3.0,4,1,0,49,0
52806,Operations,region_22,Master's & above,f,other,1,50,5.0,8,1,0,58,0
42832,Analytics,region_32,Bachelor's,m,sourcing,2,27,2.0,2,0,0,85,0
15961,Operations,region_8,,f,other,1,29,,1,0,0,59,0
15612,Procurement,region_7,Bachelor's,f,sourcing,1,30,2.0,4,1,0,68,1
31997,Operations,region_16,Bachelor's,m,other,1,31,5.0,3,0,0,57,0
13624,HR,region_22,Bachelor's,m,sourcing,1,29,5.0,2,1,0,49,0
2044,Operations,region_26,Bachelor's,f,sourcing,1,37,3.0,8,0,0,58,0
36425,Sales & Marketing,region_22,Bachelor's,m,other,2,30,,1,1,0,47,0
32050,Operations,region_4,Master's & above,m,other,1,53,5.0,2,0,0,60,0
25503,Technology,region_7,Bachelor's,m,other,1,26,3.0,2,0,0,86,1
12325,Sales & Marketing,region_2,Master's & above,m,sourcing,2,38,4.0,3,0,0,46,0
33197,Sales & Marketing,region_25,Bachelor's,m,sourcing,2,34,3.0,7,0,0,51,0
46041,Technology,region_5,Master's & above,m,other,1,33,1.0,7,0,0,78,0
22100,Analytics,region_2,Master's & above,m,sourcing,1,37,1.0,6,0,0,84,0
29365,Finance,region_2,Bachelor's,m,sourcing,1,27,3.0,3,1,0,59,1
50274,Analytics,region_22,Bachelor's,f,sourcing,2,28,3.0,2,0,0,83,0
20287,HR,region_7,Bachelor's,f,other,1,30,4.0,5,0,0,45,0
42509,Sales & Marketing,region_3,Bachelor's,m,other,1,29,3.0,7,1,1,48,1
36932,Operations,region_22,Master's & above,m,sourcing,1,34,3.0,4,0,0,54,0
3841,Sales & Marketing,region_29,Master's & above,m,sourcing,1,39,3.0,3,1,0,43,0
17895,Technology,region_28,Master's & above,m,other,1,34,3.0,4,0,0,81,0
42829,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,60,4.0,12,0,0,50,0
67356,Sales & Marketing,region_27,Bachelor's,m,other,1,30,3.0,2,1,0,48,1
28818,Sales & Marketing,region_15,Bachelor's,m,other,3,23,,1,0,0,50,0
63459,Technology,region_27,Bachelor's,f,sourcing,1,27,5.0,2,1,0,79,1
50689,Operations,region_7,Bachelor's,m,sourcing,1,35,2.0,3,0,0,64,0
25318,Technology,region_4,Master's & above,f,other,1,37,2.0,9,0,0,80,0
73221,R&D,region_22,Master's & above,m,referred,2,30,5.0,4,1,0,88,0
78138,Analytics,region_28,Master's & above,m,other,1,31,3.0,6,1,0,86,0
12903,HR,region_2,Master's & above,m,other,2,46,3.0,16,0,0,46,0
7185,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,52,2.0,10,0,0,48,0
23998,Sales & Marketing,region_31,Bachelor's,m,other,2,35,1.0,7,0,0,46,0
71559,Operations,region_15,Master's & above,f,other,1,43,4.0,11,0,0,60,0
13955,Sales & Marketing,region_2,,m,other,1,28,5.0,7,0,0,53,0
30095,Technology,region_11,Bachelor's,m,other,1,40,4.0,10,0,0,73,0
17240,Technology,region_4,Master's & above,m,other,1,52,4.0,3,1,0,78,0
7590,Technology,region_22,Bachelor's,m,sourcing,1,29,3.0,6,0,0,79,0
38248,Procurement,region_2,Bachelor's,f,other,1,24,,1,0,0,68,0
33979,Sales & Marketing,region_15,Bachelor's,m,other,3,30,2.0,2,0,0,51,0
39892,Legal,region_22,Bachelor's,m,sourcing,2,25,,1,0,0,60,0
36830,Operations,region_4,Master's & above,f,sourcing,1,39,3.0,4,0,0,61,0
38538,Technology,region_7,Master's & above,f,other,1,49,3.0,17,0,0,80,0
11238,Technology,region_5,Bachelor's,m,other,1,36,4.0,10,0,0,83,0
8911,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,50,5.0,18,0,0,46,0
72932,Analytics,region_2,Master's & above,m,other,1,54,2.0,17,0,0,85,0
9229,Analytics,region_22,Bachelor's,m,other,1,32,5.0,7,0,0,83,1
66460,Sales & Marketing,region_2,Bachelor's,m,sourcing,4,35,1.0,9,0,0,49,0
63135,Finance,region_25,Bachelor's,m,sourcing,2,32,3.0,5,1,1,61,0
843,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,31,,1,0,0,53,0
65235,Sales & Marketing,region_11,Bachelor's,m,other,1,31,1.0,4,0,0,45,0
63173,Operations,region_20,Bachelor's,m,sourcing,1,30,1.0,6,0,0,58,0
54326,Procurement,region_13,Master's & above,m,other,1,40,4.0,7,1,0,67,0
52361,Analytics,region_2,Master's & above,m,other,3,45,5.0,12,0,0,79,0
64087,Sales & Marketing,region_27,Bachelor's,f,sourcing,2,38,3.0,10,0,0,51,0
36043,Technology,region_2,Master's & above,m,other,1,39,2.0,7,0,0,78,0
56770,Operations,region_14,Bachelor's,f,sourcing,2,30,,1,0,0,57,0
63045,Operations,region_22,Master's & above,f,other,1,40,5.0,4,0,0,73,1
15974,Finance,region_2,Bachelor's,m,sourcing,1,30,5.0,4,1,0,57,0
59821,Operations,region_26,Bachelor's,f,other,1,27,3.0,3,1,0,58,0
22114,Procurement,region_8,Master's & above,m,other,1,39,4.0,8,1,0,67,0
68581,Operations,region_1,Bachelor's,m,other,1,28,3.0,5,0,0,59,0
59333,Sales & Marketing,region_15,Bachelor's,m,other,1,33,4.0,7,0,0,52,0
71976,Procurement,region_17,Master's & above,f,other,1,40,3.0,15,0,0,72,0
74083,HR,region_22,Bachelor's,m,sourcing,1,30,3.0,3,0,0,52,0
57223,Finance,region_2,Below Secondary,f,other,1,26,,1,1,0,62,0
43723,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,39,3.0,13,0,0,44,0
30114,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,35,1.0,5,0,0,48,0
67747,Sales & Marketing,region_14,Bachelor's,f,sourcing,1,32,4.0,7,0,0,50,0
16836,Procurement,region_10,Bachelor's,m,sourcing,1,30,3.0,5,0,0,68,0
38797,Operations,region_22,Master's & above,m,other,1,42,3.0,7,0,0,60,0
23928,Operations,region_23,Bachelor's,m,sourcing,1,37,3.0,7,0,0,55,0
69145,Analytics,region_15,Bachelor's,m,sourcing,1,35,5.0,2,0,0,84,0
17066,Sales & Marketing,region_3,Master's & above,m,sourcing,1,35,4.0,5,0,0,48,0
17802,Sales & Marketing,region_15,,m,sourcing,1,45,3.0,5,0,0,51,0
37867,Finance,region_11,Bachelor's,m,other,1,27,3.0,6,1,0,60,0
35389,Finance,region_2,Bachelor's,m,other,1,29,,1,1,0,56,0
60776,Operations,region_19,Master's & above,m,sourcing,1,37,4.0,7,0,0,62,0
35799,Operations,region_13,Bachelor's,f,sourcing,2,37,4.0,2,0,0,59,0
16897,Sales & Marketing,region_16,Master's & above,m,sourcing,1,42,4.0,5,0,0,50,0
36496,Operations,region_22,Below Secondary,f,sourcing,1,24,3.0,2,0,0,61,0
62963,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,29,4.0,3,0,0,49,0
32412,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,33,5.0,5,1,0,54,1
71158,Technology,region_10,Bachelor's,f,sourcing,1,27,3.0,3,0,0,83,0
24339,Sales & Marketing,region_11,Bachelor's,m,other,1,25,,1,0,0,50,0
68715,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,28,,1,1,0,49,1
30022,HR,region_2,Bachelor's,f,sourcing,1,33,4.0,4,1,0,49,0
485,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,33,1.0,6,0,0,48,0
71332,Finance,region_7,Master's & above,f,other,1,35,5.0,5,0,0,59,0
61580,Operations,region_29,Bachelor's,f,other,1,34,5.0,10,0,0,57,0
26106,Operations,region_7,Bachelor's,m,sourcing,1,40,5.0,3,1,0,61,0
64047,Procurement,region_2,Bachelor's,f,other,1,29,5.0,4,1,0,69,0
54324,Finance,region_2,Master's & above,m,other,1,41,3.0,12,0,0,66,0
31747,R&D,region_31,Bachelor's,m,sourcing,1,33,4.0,5,0,0,88,0
11338,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,23,,1,0,0,50,0
60325,Procurement,region_2,Bachelor's,m,sourcing,1,30,3.0,3,0,0,71,0
70853,Operations,region_15,Bachelor's,m,other,1,27,,1,0,0,60,0
18672,Sales & Marketing,region_10,Master's & above,m,other,1,37,3.0,9,0,0,54,0
40900,Sales & Marketing,region_11,Bachelor's,m,other,2,30,1.0,6,1,0,50,0
71980,Procurement,region_15,Master's & above,m,other,1,43,5.0,4,1,0,71,0
60989,Sales & Marketing,region_16,Master's & above,f,sourcing,1,35,3.0,3,1,0,51,0
22547,Finance,region_28,Bachelor's,f,other,1,30,,1,1,0,59,1
54285,R&D,region_4,Master's & above,m,other,2,41,5.0,9,1,0,83,0
38006,Sales & Marketing,region_31,Bachelor's,f,other,1,34,5.0,4,1,0,50,0
65624,Operations,region_7,Bachelor's,m,sourcing,1,45,5.0,13,0,0,57,0
53413,Operations,region_8,Master's & above,f,other,1,37,4.0,10,0,0,56,0
16714,Finance,region_2,Bachelor's,m,sourcing,1,31,3.0,6,0,0,60,0
61457,Sales & Marketing,region_26,Bachelor's,m,sourcing,4,31,3.0,5,0,0,46,0
55864,Procurement,region_2,Bachelor's,f,referred,1,30,,1,1,1,71,1
73130,Analytics,region_22,Bachelor's,f,sourcing,1,37,5.0,8,1,0,90,1
7191,Operations,region_26,Bachelor's,m,other,1,46,3.0,15,0,0,58,0
6353,Operations,region_29,Bachelor's,f,sourcing,1,30,1.0,3,0,0,59,0
58908,Operations,region_22,Bachelor's,f,sourcing,1,33,,1,0,0,59,0
25097,Technology,region_13,Master's & above,f,other,2,37,5.0,3,1,0,86,1
10932,Operations,region_27,Bachelor's,m,sourcing,1,31,5.0,4,1,0,63,0
52468,Operations,region_4,Bachelor's,m,other,1,50,5.0,6,1,0,60,0
70059,Technology,region_27,Bachelor's,m,sourcing,1,27,,1,0,0,77,0
4320,Sales & Marketing,region_2,Bachelor's,f,other,1,45,3.0,5,0,0,46,0
70653,Technology,region_11,Bachelor's,f,sourcing,1,27,3.0,5,0,0,76,0
18149,HR,region_2,Master's & above,f,sourcing,1,41,3.0,13,0,0,52,0
849,Technology,region_2,Bachelor's,f,sourcing,3,30,3.0,6,0,0,81,0
49538,Technology,region_2,Bachelor's,m,other,1,45,1.0,3,1,0,83,0
47803,Operations,region_2,Bachelor's,f,sourcing,2,33,4.0,9,0,0,60,0
58270,Analytics,region_7,Bachelor's,m,sourcing,1,39,3.0,13,0,0,82,1
25245,Sales & Marketing,region_22,Bachelor's,f,other,1,33,5.0,3,0,0,48,0
49521,Finance,region_26,Bachelor's,m,other,1,38,4.0,5,1,0,61,0
9250,Operations,region_19,Bachelor's,m,sourcing,2,33,3.0,9,0,0,58,0
61306,Sales & Marketing,region_2,Master's & above,m,sourcing,1,34,1.0,10,0,0,50,0
78188,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,31,1.0,5,1,0,44,0
47602,Procurement,region_7,,m,other,1,31,3.0,2,0,0,73,0
66973,Technology,region_28,Master's & above,f,other,1,34,3.0,8,0,0,79,0
18490,Operations,region_11,Bachelor's,f,sourcing,1,42,3.0,3,0,0,58,0
42091,Sales & Marketing,region_5,Bachelor's,m,other,1,34,5.0,7,0,0,51,0
66962,Operations,region_22,Master's & above,m,other,1,50,5.0,18,0,0,74,1
56227,Operations,region_13,Bachelor's,m,other,1,29,3.0,3,1,0,60,1
44730,Operations,region_22,Bachelor's,m,sourcing,1,24,4.0,6,1,0,59,0
25598,Sales & Marketing,region_29,Bachelor's,m,other,1,27,4.0,2,1,0,49,0
67429,Operations,region_15,Bachelor's,f,other,1,26,3.0,2,1,0,58,0
10729,Procurement,region_22,Bachelor's,f,sourcing,3,28,,1,0,0,66,0
46759,Procurement,region_4,Bachelor's,f,other,1,29,5.0,2,1,0,73,1
61403,Procurement,region_13,Bachelor's,f,other,1,26,1.0,3,0,0,69,0
26433,HR,region_2,Bachelor's,m,other,2,31,1.0,7,0,0,48,0
62186,Technology,region_31,Bachelor's,m,other,1,38,3.0,7,0,0,77,0
32163,Technology,region_13,Bachelor's,m,other,1,35,5.0,5,1,1,80,1
12747,Procurement,region_7,Master's & above,m,other,2,46,3.0,19,0,0,69,0
72980,Sales & Marketing,region_30,Bachelor's,m,other,1,33,2.0,8,0,0,53,0
29806,Finance,region_22,Bachelor's,m,sourcing,1,29,3.0,6,0,0,57,0
58453,Procurement,region_13,Bachelor's,m,other,2,37,3.0,8,0,0,75,0
5805,Sales & Marketing,region_2,Master's & above,f,other,2,30,1.0,5,0,0,49,0
11266,Technology,region_2,Master's & above,m,other,1,59,2.0,13,0,0,80,0
70830,HR,region_4,Master's & above,m,other,1,35,5.0,9,0,0,43,0
60239,Technology,region_20,Bachelor's,m,other,1,34,3.0,7,0,0,75,0
5455,Sales & Marketing,region_13,Master's & above,m,sourcing,2,35,4.0,5,1,0,49,0
7284,Sales & Marketing,region_2,Master's & above,m,other,1,31,4.0,4,0,0,53,0
43565,Operations,region_13,Master's & above,m,other,1,40,4.0,5,1,0,57,0
74954,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,31,5.0,7,1,0,53,1
68230,HR,region_2,Master's & above,m,sourcing,1,37,2.0,4,1,0,54,0
39443,Procurement,region_6,Bachelor's,f,sourcing,1,28,,1,0,0,71,0
28910,Analytics,region_25,Bachelor's,m,sourcing,1,32,5.0,6,1,0,89,0
62414,HR,region_2,Bachelor's,f,sourcing,1,42,5.0,4,0,0,49,0
62762,Analytics,region_25,Bachelor's,m,sourcing,2,32,4.0,2,0,0,80,0
8429,Sales & Marketing,region_11,Bachelor's,m,other,2,25,2.0,2,1,0,51,0
27612,Analytics,region_4,Bachelor's,m,sourcing,1,32,4.0,10,1,0,85,0
60664,Sales & Marketing,region_2,Bachelor's,m,other,1,36,1.0,9,0,0,47,0
65003,Sales & Marketing,region_29,Master's & above,m,other,1,35,,1,0,0,47,0
29268,Technology,region_33,Bachelor's,m,other,1,31,4.0,4,0,0,77,0
51324,Analytics,region_26,Bachelor's,f,sourcing,1,29,4.0,4,1,0,81,0
36386,Technology,region_2,Bachelor's,m,other,1,43,1.0,6,0,0,81,0
34819,Operations,region_7,Master's & above,m,other,3,51,5.0,24,1,0,62,0
37280,Operations,region_1,Bachelor's,f,sourcing,1,30,4.0,2,1,0,60,0
28270,Analytics,region_34,Bachelor's,m,other,1,34,3.0,8,0,0,82,0
22841,HR,region_32,Bachelor's,f,other,1,34,3.0,4,1,0,50,0
24998,Sales & Marketing,region_30,Master's & above,m,other,1,33,3.0,9,0,0,51,0
71233,HR,region_11,Bachelor's,m,sourcing,1,34,5.0,7,1,0,46,0
27251,Technology,region_7,Master's & above,m,sourcing,1,31,4.0,5,0,0,82,0
73625,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,22,,1,0,0,50,0
46289,Technology,region_2,Bachelor's,f,other,1,22,2.0,2,1,0,79,0
76858,Sales & Marketing,region_1,Bachelor's,m,other,1,37,5.0,7,1,0,52,0
21511,Analytics,region_23,Master's & above,m,sourcing,1,33,4.0,6,1,0,85,0
63907,Legal,region_22,Bachelor's,m,other,1,28,5.0,3,1,0,59,0
45804,Procurement,region_26,Bachelor's,m,other,1,35,3.0,9,0,0,69,0
45951,Operations,region_31,Bachelor's,f,sourcing,2,30,3.0,5,0,0,56,0
63809,Technology,region_7,Bachelor's,m,sourcing,1,28,5.0,3,1,0,81,0
17258,Analytics,region_22,Bachelor's,m,sourcing,2,27,4.0,3,1,0,78,0
66346,Analytics,region_29,Bachelor's,m,other,1,28,2.0,3,1,0,86,0
59279,Technology,region_23,Master's & above,m,sourcing,1,44,3.0,15,0,0,81,0
69554,Procurement,region_5,Bachelor's,f,sourcing,1,32,2.0,4,1,0,69,0
65497,Operations,region_32,Bachelor's,m,sourcing,1,37,3.0,11,0,0,56,0
40715,Sales & Marketing,region_2,Bachelor's,m,other,1,43,5.0,3,0,0,51,0
31841,Technology,region_2,Bachelor's,m,other,1,33,4.0,2,0,0,78,0
15228,Sales & Marketing,region_9,Master's & above,m,sourcing,1,34,3.0,9,0,0,53,0
69892,Sales & Marketing,region_22,,f,other,1,27,,1,1,0,45,0
48164,Sales & Marketing,region_28,,m,other,1,29,5.0,1,0,0,46,0
12809,Operations,region_2,Bachelor's,m,other,1,45,4.0,9,0,0,62,0
62053,Operations,region_7,Bachelor's,m,sourcing,1,49,4.0,15,0,0,59,0
14152,Sales & Marketing,region_17,Bachelor's,m,other,2,32,3.0,3,1,0,52,0
53836,Procurement,region_2,Master's & above,f,other,2,39,3.0,6,0,0,69,0
53611,Operations,region_27,Master's & above,m,other,1,39,5.0,10,0,0,61,0
34709,Operations,region_4,Bachelor's,f,sourcing,1,38,5.0,3,1,0,56,0
59050,Operations,region_22,Bachelor's,m,sourcing,1,35,5.0,9,1,0,59,1
41656,Operations,region_16,Bachelor's,m,other,1,25,3.0,3,0,0,61,0
