NQUEST,AREA5,YL,YT,YM,YC,CD,CN,S,AR,AF,PF,BD
688028,1,0,9100,0,6322.25585,0,12000,3422.25585,64000,11500,0,8000
688029,1,34500,0,0,8016.011165,0,25200,17316.01117,89000,30000,0,37000
688030,1,0,15820,0,6040.363083,0,15000,6860.363083,107000,22500,0,13000
688031,1,26000,0,0,4837.337549,0,22800,8037.337549,60000,4500,0,20500
688032,1,0,27580,0,8773.941699,1000,22800,12553.9417,110000,53000,0,35000
688033,1,28000,9800,0,8016.011165,0,31200,14616.01117,170000,30000,0,40000
688034,1,13000,0,0,4837.337549,0,16800,1037.337549,6000,4500,0,27000
688035,1,0,8580,0,4217.424189,0,10800,1997.424189,57000,2100,0,6000
688036,1,0,7800,0,29.0403155,0,10560,-2730.959685,3000,3500,0,7500
688037,1,21000,0,0,7200,0,20400,7800,206000,0,0,35000
688038,1,18000,0,0,4.2580825,500,14400,3104.258083,5000,7500,3000,24000
688039,1,17000,0,0,6037.337549,6500,19200,-2662.662452,131000,4500,0,40000
688042,1,0,23400,0,4856.957549,0,19800,8456.957549,77000,24500,0,28000
688043,1,0,19500,0,4845.634782,0,16800,7545.634782,6000,5500,0,24000
688044,1,0,18200,0,6338.850316,0,20400,4138.850316,62000,13500,0,23000
688045,1,0,17640,0,6347.147549,0,18000,5987.147549,206000,14500,0,30000
688048,1,14000,0,0,20.7430825,0,15480,-1459.256918,3000,2500,5000,11000
688051,1,14000,14300,0,6053.932015,0,20400,13953.93202,128000,6500,0,32000
688052,1,0,16800,0,4841.486165,0,16800,4841.486165,62000,5000,0,15000
688056,2,15000,0,70000,16975.2347,0,42000,59975.2347,362000,6000,20000,20000
688057,2,0,0,0,3641.486165,-1000,9000,-4358.513835,100000,5000,0,5000
688058,2,0,23400,0,7200,0,16800,13800,202000,0,0,15000
688059,2,14000,0,0,8.297233,0,15120,-1111.702767,0,1000,0,2600
688060,1,13000,5850,10000,7208.297233,0,31200,4858.297233,305100,1000,0,25000
688064,3,0,14690,0,8433.188932,0,22800,323.188932,315000,4000,0,21000
688065,3,36047.35438,10400,0,9033.188932,0,42897.35438,12583.18893,420000,4000,0,35000
688066,3,15600,10400,12000,9641.486165,0,33600,14041.48617,315000,5000,8000,40000
688068,1,0,12350,4000,4865.697233,0,20400,815.697233,500100,1000,20000,8500
688070,1,0,7480,0,4200,0,10800,880,150100,0,0,2550
688071,3,0,13455,0,6141.486165,0,19300,296.486165,211500,5000,0,10000
688072,2,14500,0,0,1.6594466,3250,19740,-8488.340553,500,200,4600,250
688073,2,0,17600,0,3641.486165,0,13200,8041.486165,80000,5000,0,10000
688074,2,30300,12000,0,237.87733,3000,22860,16677.87733,150000,15000,14000,30000
688075,2,50000,0,0,165.94466,0,19200,30965.94466,8000,20000,0,30000
688076,2,20000,0,80000,19034.48165,0,48000,71034.48165,1160000,70000,0,200000
688077,2,21000,0,0,248.91699,5000,16440,-191.08301,3000,30000,5000,50000
688078,2,8100,10000,0,0,900,12600,4600,0,0,0,900
688080,1,0,7410,0,4800,0,12000,210,71500,0,3500,2500
688082,1,0,3600,1500,0,0,6540,-1440,1000,0,6000,2500
688083,1,13500,0,20000,1388.055699,1200,43200,-9511.944301,108000,52000,15000,24000
688084,1,0,9516,0,8428.353313,0,16800,1144.353313,127000,3417.200982,0,5000
688085,1,30700,0,0,8110.799782,8800,30800,-789.2002185,156000,20500,37000,30000
688086,1,26000,44850,0,10137.79302,0,43400,37587.79302,265000,36500,11300,24000
688088,1,104000,0,0,744.078495,4000,88000,12744.0785,6000,35000,0,23000
688089,1,16000,6000,0,9641.486165,0,14400,17241.48617,251000,5000,0,7500
688090,1,16500,4800,15000,10924.4585,250,28800,18174.4585,231500,15000,13000,30000
688091,1,12000,0,0,24041.48617,0,28200,7841.486165,272000,5000,0,13000
688092,1,0,-24000,30000,5026.258495,0,32100,-21073.74151,622000,25000,400000,25000
688093,3,0,0,15000,13649.7834,30000,22000,-23350.2166,601000,6000,215000,31000
688094,3,19500,0,0,3600,0,27600,-4500,71000,0,3000,11000
688095,3,13200,0,0,0,19000,12696,-18496,3000,0,20000,24000
688096,3,0,9100,0,3608.297233,0,12000,708.297233,50000,1000,0,2000
688097,3,0,7059,0,3016.594466,0,8400,1675.594466,21000,2000,0,2000
688098,3,0,6500,0,3609.95668,0,9000,1109.95668,40200,1200,0,3000
688099,3,0,13340.04023,0,4966.377864,0,10800,7506.418093,150000,8000,0,2500
688100,3,0,19110,0,4824.891699,0,19200,4734.891699,90600,3000,0,4500
688101,3,17500,0,0,4316.161262,1000,18600,2216.161262,161000,14000,0,28000
688102,1,0,13650,0,8441.486165,0,20400,1691.486165,101400,5000,0,13000
688103,1,20080.67854,0,0,24.891699,600,13804.67854,5700.891699,2000,3000,18000,26000
688104,1,0,5434,0,6000,0,10800,634,0,0,3000,5000
688108,2,0,11700,0,2412.44585,0,9600,4512.44585,0,1500,0,2000
688109,2,24000,7800,0,1805.298932,0,19200,14405.29893,280000,4000,53000,17000
688110,2,0,7800,0,0,0,11400,-3600,0,0,0,3000
688111,2,14000,0,0,7241.486165,0,19200,2041.486165,250000,5000,0,40000
688112,2,0,10140,0,1200,0,6960,4380,30000,0,0,1000
688114,4,0,6600,0,1465.329331,0,6240,1825.329331,153000,3052.744378,0,3000
688115,4,0,5880,0,99.566796,0,7080,-1100.433204,3000,12000,0,4000
688116,4,0,5760,0,124.458495,0,6900,-1015.541505,2000,15000,0,4000
688117,4,0,16080,0,1237.785057,0,7200,10117.78506,124404.7,4553.934688,0,3500
688118,4,10800,0,0,82.97233,0,15900,-5017.02767,30000,10000,0,7000
688119,4,8000,0,0,0,0,12000,-4000,5000,0,0,8000
688120,4,15000,14400,14000,159.3500759,0,25440,18119.35008,303500,19205.20683,0,21000
688121,5,18000,0,0,1270.480256,0,16800,2470.480256,92000,1576.46,20000,30000
688122,5,13000,0,0,1200,0,13200,1000,1000,0,0,10000
688123,5,0,28600,0,3248.91699,1000,27000,3848.91699,110000,30000,0,40000
688124,5,0,7800,0,4813.623273,0,16800,-4186.376727,182000,1641.90554,0,24000
688125,5,0,15600,0,4833.188932,530,16800,3103.188932,203000,4000,0,30000
688126,5,0,9100,0,2400,0,10800,700,51000,0,0,10000
688127,5,0,0,50000,1483.452182,600,29400,21483.45218,203000,9949.362881,70000,40000
688128,5,8000,0,0,1200,200,7200,1800,25100,0,0,4000
688129,5,12000,15470,0,0,400,19320,7750,1500,0,5000,15000
688130,5,0,17160,0,1800,0,13800,5160,53000,0,0,10000
688131,5,0,13000,0,1800,0,12600,2200,54000,0,0,10000
688137,1,13000,0,0,320.84966,0,12240,1080.84966,1000,25000,0,3100
688138,1,0,16900,0,10213.26529,600,21350,5163.265291,340000,67000,0,13000
688139,1,39000,0,0,485.4580825,1500,16800,21185.45808,0,17500,700,7500
688141,1,31700,12740,0,1850.523083,320,31900,14070.52308,260000,2500,94000,27000
688142,1,19000,0,0,12.4458495,299,14040,4673.44585,0,1500,0,12500
688144,2,0,7540,0,6082.97233,0,10800,2822.97233,122000,10000,0,3000
688149,2,0,12740,0,12016.59447,0,24000,756.594466,250000,2000,0,2000
688150,2,18000,10560,10500,25690.83636,14000,24300,26450.83636,492000,23000,0,35000
688151,2,0,15912,0,7200,0,22800,312,202000,0,0,20000
688152,2,25500,0,0,24.891699,3000,18600,3924.891699,0,3000,0,3050
688155,4,15000,-5400,0,1800,0,12600,-1200,1000,0,0,10000
688156,4,12600,0,0,61.3995242,0,12600,61.3995242,2500,7400,0,7500
688157,4,0,9200,0,4200,0,13800,-400,800,0,0,7000
688159,4,13000,0,0,0,0,13440,-440,1000,0,0,4500
688162,3,14300,11700,0,9641.486165,0,28800,6841.486165,210000,5000,10000,23000
688164,1,0,0,37000,11071.15877,13000,34800,271.1587694,39900,32680.62611,23000,17000
688165,1,16000,14300,0,7249.783398,0,26400,11149.7834,250100,6000,0,6000
688166,1,17000,18850,0,8464.434583,600,24200,19514.43458,200600,7765.791646,0,9000
688168,1,18000,0,0,4882.97233,10000,10800,2082.97233,200,10000,0,10000
688169,4,19500,0,0,0,0,22200,-2700,2000,0,0,2100
688170,4,0,12000,0,0,0,18672,-6672,2000,0,0,1500
688171,4,13000,23400,0,0,0,39000,-2600,0,0,0,12000
688172,4,15600,15600,0,18000,0,46800,2400,610000,0,0,13000
688173,4,16000,0,0,16.43925871,0,20400,-4383.560741,1000,1981.29409,0,3500
688174,4,46600,0,10000,1208.297233,0,13200,44608.29723,15000,1000,0,30000
688175,4,26000,0,0,8415.866096,0,32400,2015.866096,603000,1912.215362,0,7000
688178,1,15800,0,9000,5449.783398,0,18000,12249.7834,230300,6000,0,10000
688179,1,34000,0,0,7512.57233,0,32400,9112.57233,300500,10000,82000,9000
688180,1,18900,0,0,-1447.302767,0,23400,-5947.302767,150350,1000,120000,7500
688181,1,0,8996,0,0,0,8400,596,100,0,0,1050
688182,1,14000,0,0,16.594466,0,13200,816.594466,100,2000,0,2000
688183,1,0,16900,0,4200,0,13800,7300,150200,0,0,1150
688187,4,9000,5850,0,3600,4000,12000,2450,102000,0,0,11500
688188,4,0,0,24000,8599.172733,0,36000,-3400.827267,263000,3250.810617,70000,12000
688189,4,16000,0,0,3600,0,18000,1600,105000,0,0,4000
688192,2,0,4550,0,8433.188932,0,16200,-3216.811068,10000,4000,0,18000
688193,2,4800,16900,0,4858.080631,200,18000,8358.080631,100000,7000,0,4000
688194,2,16900,39000,0,10889.0234,0,51600,15189.0234,252500,46000,0,39500
688196,1,11150,0,0,8.297233,9900,7350,-6091.702767,0,1000,0,10000
688197,1,0,12000,0,3633.188932,0,9600,6033.188932,70300,4000,0,1000
688198,1,0,21840,0,42.56467159,0,8400,13482.56467,0,5129.983886,0,2000
688200,1,5000,6000,0,6000.116161,500,12000,4500.116161,250000,14,0,9000
688201,1,24000,0,0,7233.188932,0,25200,6033.188932,300300,4000,0,12000
688202,1,0,18200,0,4601.486165,0,11760,11041.48617,170150,5000,0,3000
688204,1,0,0,9000,12033.18893,700,24000,-3666.811068,165150,4000,48000,16000
688206,1,20000,0,50000,148322.2123,1200,177000,40122.21233,3945000,50000,0,40000
688207,4,0,10400,0,0,0,9996,404,2000,0,0,1000
688208,4,4000,4000,0,1200,0,8400,800,0,0,0,50
688210,1,0,7800,0,30923.79942,0,9000,29723.79942,360000,37220.18228,0,4000
688211,2,25000,0,0,4882.97233,12000,26400,-8517.02767,0,10000,0,16000
688212,4,18000,0,0,2400,0,12000,8400,105000,0,0,20000
688213,4,2500,9624,0,2423.907816,0,12000,2547.907816,155000,2881.42036,0,8000
688214,4,0,8700,0,2400,0,10800,300,52500,0,0,6000
688215,4,0,7080,0,0,0,10020,-2940,1000,0,0,500
688216,4,0,0,2200,2400,0,8400,-3800,152000,0,0,8000
688219,2,0,0,15000,230671.0221,0,164300,81371.02211,4967000,45725.49776,0,275000
688220,2,0,14050,0,82.97233,0,14700,-567.02767,0,10000,0,100
688221,2,21600,10400,0,36946.02447,0,48000,20946.02447,700500,32000,0,10000
688222,2,22350,10400,0,7014.681848,0,19000,20764.68185,275000,1769.48723,24000,25000
688223,2,14400,10250,0,18000,12500,42000,-11850,801800,0,0,46000
688225,1,16000,5000,30000,5667.958495,5000,32400,19267.9585,410000,15000,50000,23000
688226,4,24500,0,0,4200,0,22200,6500,126000,0,0,30000
688227,4,16800,0,0,3000,13000,15000,-8200,0,0,10000,17000
688228,4,0,11400,0,4224.891699,600,12600,2424.891699,103000,3000,350,14000
688229,4,0,0,40000,5482.97233,0,31800,13682.97233,230000,10000,12000,30000
688230,2,37000,0,0,196.391165,14000,31200,-8003.608835,5000,10000,14000,50000
688231,2,20000,0,0,124.458495,2000,21600,-3475.541505,5000,15000,0,55000
688232,2,0,0,100000,940.46966,26000,45600,29340.46966,18000,45000,50000,170000
688233,2,15000,0,0,41.486165,1000,15600,-1558.513835,2000,5000,0,27000
688234,2,25000,0,0,12082.97233,1000,30000,6082.97233,420000,10000,0,120000
688235,2,25000,0,0,5004.688398,3000,16800,10204.6884,500,11000,0,75000
688236,4,0,4560,0,0,1000,4992,-1432,2000,0,0,5000
688237,2,0,13000,0,5342.78233,0,14400,3942.78233,156000,20000,0,7000
688238,5,0,0,10000,41.486165,0,20400,-10358.51384,11100,12000,15000,8000
688239,1,0,19500,13000,8025.791699,0,30000,10525.7917,159000,3000,75000,24000
688240,4,0,6180,0,1200,0,7200,180,600,0,0,3500
688249,4,0,-6600,18000,8048.91699,0,22200,-2751.08301,368774.4138,30000,0,40000
688250,4,15000,0,0,82.97233,0,13800,1282.97233,1500,10000,0,20500
688251,2,0,5200,0,7243.031723,0,12000,443.0317232,500000,5186.273934,0,200
688252,2,25000,0,0,10984.48349,0,30000,5984.483492,360000,34960.53271,30000,52000
688253,2,10400,0,24500,7299.566796,4000,25200,12999.5668,40000,12000,1000,14000
688254,2,32500,6500,13000,3106.76699,1000,36000,18106.76699,245500,30000,55000,53000
688255,5,33000,16770,0,3034.345631,0,17400,35404.34563,110300,4139.407797,0,39000
688256,5,0,0,8000,3054.369694,0,16200,-5145.630306,131500,11552.75004,4000,17000
688257,5,19500,0,0,6022.077857,0,22800,2722.077857,120400,2660.869843,0,19000
688258,2,54000,0,0,6849.900631,0,33600,27249.90063,176400,27000,80000,46000
688260,2,14000,5200,0,229.580097,0,17400,2029.580097,3000,14000,0,15000
688261,2,0,28990,0,8324.96533,0,22200,15114.96533,212000,63000,0,27000
688262,2,31300,0,0,7814.882796,0,24600,14514.8828,248000,48000,0,40000
688263,2,18300,0,0,6224.308398,0,22500,2024.308398,229000,31000,0,36000
688264,4,17000,0,15000,287.410631,16000,27600,-11312.58937,233000,7000,66200,36000
688266,4,0,14640,0,16.12674252,0,6456,8200.126743,1000,1943.628981,0,1000
688270,4,28000,0,0,0,0,11520,16480,500,0,0,500
688271,2,6500,0,0,16.594466,0,22800,-16283.40553,100,2000,0,350
688272,2,9000,0,0,24.891699,0,15600,-6575.108301,100,3000,0,5000
688273,4,0,9840,0,15.1650347,0,10560,-704.8349653,1000,1827.721928,0,2000
688274,1,0,10500,0,2441.486165,300,11400,1241.486165,150000,5000,0,15000
688275,4,0,0,19000,4924.458495,0,14400,9524.458495,140000,15000,0,45000
688276,4,0,0,4780,0,0,7140,-2360,1000,0,0,5000
688277,2,0,5850,18000,6924.458495,0,21200,9574.458495,604300,15000,0,10000
688279,5,0,15600,0,2565.94466,400,12000,5765.94466,55000,20000,0,10000
688282,1,11000,0,0,24.891699,0,12600,-1575.108301,0,3000,0,7000
688283,2,0,6240,0,2403.569376,0,8400,243.5693762,80000,430.1887378,0,2000
688284,1,13700,0,0,0,0,17280,-3580,1500,0,700,9000
688285,2,0,10400,0,3000,0,12600,800,0,0,0,1000
688287,2,50000,0,0,17419.34414,0,35400,32019.34414,302000,2331.396293,0,25000
688288,2,32600,0,0,14536.51369,5000,23400,18736.51369,300000,16452.91776,0,30000
688292,1,0,0,18000,-1882.719369,0,12000,4117.280631,442000,7000,160000,5000
688293,1,0,4800,0,12000,0,16800,0,2000,0,0,10000
688294,1,0,0,10000,303.594466,0,12000,-1696.405534,160000,2000,100000,9000
688296,1,0,-1000,18000,11502.59233,0,16800,11702.59233,221000,30000,0,10000
688297,1,0,11050,22000,10131.09286,0,19200,23981.09286,201500,23000,0,7000
688298,3,10000,0,0,24.891699,0,12840,-2815.108301,300,3000,0,6800
688299,3,14400,11050,0,2604.848932,0,15600,12454.84893,102000,4000,18000,14000
688300,1,0,9360,0,7827.917233,1500,15600,87.917233,132000,21000,0,6000
688301,1,25500,0,0,7153.932015,1000,29200,2453.932015,34200,6500,800,18500
688302,1,0,9260,0,6002.074308,0,13200,2062.074308,200000,250,0,8500
688303,2,12000,0,0,1.6594466,0,15600,-3598.340553,0,200,0,12050
688305,1,0,27300,0,4548.069848,500,11400,19948.06985,105000,22223.83888,0,18500
688311,1,0,14400,0,341.4507291,15000,14376,-14634.54927,0,17937.00013,600,15000
688312,4,30000,0,0,10289.1299,0,40200,89.12989759,520000,10742.12302,0,140000
688315,1,13000,0,0,28.52350477,0,12000,1028.523505,0,3437.712882,0,6000
688316,2,0,0,148000,22088.37015,0,73000,97088.37015,1150000,115000,0,30000
688318,1,0,19500,0,25889.86866,0,30000,15389.86866,840000,24000,0,500
688319,2,26750,18850,0,9338.223495,0,33850,21088.2235,360000,80000,0,66000
688320,2,0,30550,0,7324.458495,0,25200,12674.4585,297000,15000,0,189000
688321,5,0,0,30000,4220.144088,800,22200,11220.14409,196000,6427.807913,8000,35000
688322,1,14000,2400,0,3608.297233,200,20460,-651.702767,50000,1000,0,7500
688323,1,31000,11830,0,7216.594466,0,25200,24846.59447,125000,2000,0,15000
688324,1,0,5460,0,7982.822233,0,16800,-3357.177767,150500,26000,0,20000
688325,1,15500,0,0,45.6347815,750,16800,-2004.365218,0,5500,0,8000
688326,1,32400,0,0,4.1486165,0,22800,9604.148617,0,500,0,7500
688328,1,0,22710,0,8690.403155,500,22800,8100.403155,8000,35000,0,14000
688329,1,0,14950,0,5190.836359,0,16400,3740.836359,151500,23000,0,5000
688330,1,14000,8450,0,16.594466,0,11400,11066.59447,1000,2000,0,7500
688331,1,0,9750,0,70.39539551,0,9360,460.3953955,500,8484.20136,0,2500
688334,1,55000,0,0,7694.49644,0,37200,25494.49644,225000,18605.14419,0,40000
688337,3,28000,0,0,7887.526323,150,22200,13537.52632,190150,10548.85681,0,8000
688338,3,0,20690,0,41.486165,0,15432,5299.486165,200,5000,0,3500
688339,1,18000,-2500,0,66.377864,0,26244,-10677.62214,2000,8000,0,3500
688343,2,0,25610,0,66.377864,0,14400,11276.37786,0,8000,0,500
688344,2,0,15600,0,3633.188932,900,10800,7533.188932,250500,4000,0,13000
688345,1,0,0,40000,10899.5668,500,27600,22799.5668,39236.62539,22000,0,13000
688347,3,15000,0,0,8433.188932,0,19200,4233.188932,230100,4000,0,5500
688348,3,14000,0,0,8.297233,0,12000,2008.297233,100,1000,0,500
688349,3,10000,0,0,5408.297233,0,17400,-1991.702767,100,1000,0,1000
688350,3,12000,0,0,29.06805123,0,12000,29.06805123,50,3503.342769,0,800
688351,3,0,9100,0,0,0,8160,940,100,0,0,1000
688355,3,13500,0,0,6060.625334,0,18000,1560.625334,180200,7306.692949,0,2000
688356,3,22000,0,0,24.891699,150,17160,4714.891699,100,3000,0,3500
688358,1,0,11050,0,8512.443078,0,16200,3362.443078,252500,13551.87665,0,6000
688359,1,0,25740,0,6306.997621,500,17400,14146.99762,155000,37000,0,14500
688360,1,0,37050,0,25734.61466,0,21600,41184.61466,1004000,90000,0,10500
688361,1,40000,0,0,1040.036456,10000,16200,14840.03646,3000,57000,12000,38000
688364,2,13000,0,0,7334.161776,0,14400,5934.161776,201000,16169.45991,0,10000
688365,2,10000,0,0,24.891699,0,15600,-5575.108301,300,3000,0,7000
688367,1,0,10400,0,12041.48617,0,16800,5641.486165,251500,5000,0,1000
688368,2,38600,0,0,4693.91833,0,34200,9093.91833,349000,26000,75000,54000
688371,1,0,20020,0,6000,0,18000,8020,200000,0,0,2500
688372,4,11100,7995,0,4382.539126,0,16200,7277.539126,79000,22000,0,11500
688373,4,23000,4800,2400,3641.486165,0,13200,20641.48617,83000,5000,0,12000
688376,3,0,15600,0,7233.188932,0,16800,6033.188932,250200,4000,0,1650
688377,3,10000,0,8000,9058.080631,1500,24600,958.080631,384913.841,7000,0,6500
688378,3,0,12610,0,9049.783398,0,21000,659.783398,300500,6000,0,7000
688379,3,13000,0,0,12.4458495,0,11520,1492.44585,150,1500,0,3000
688381,4,16000,0,0,124.7858262,0,13800,2324.785826,1000,15039.45065,0,9000
688383,4,46000,0,0,12041.05222,0,36000,22041.05222,455000,4947.69973,0,38000
688384,3,37000,0,0,9674.675097,1900,28800,15974.6751,280600,9000,0,4500
688385,2,33300,2400,0,4487.343147,1300,11400,27487.34315,252000,21836.79177,0,8400
688389,2,39000,0,0,10338.47643,1500,30000,17838.47643,251000,41500,100000,22000
688390,2,35700,0,0,7612.40233,1000,30600,11712.40233,575000,40000,0,28000
688391,3,0,13000,0,6682.97233,0,15000,4682.97233,190300,10000,0,5500
688392,2,0,18900,0,18041.48617,0,30000,6941.486165,151000,5000,0,3000
688394,2,0,9100,0,12016.59447,0,19200,1916.594466,81000,2000,0,550
688395,2,8000,0,0,65.90638537,0,19200,-11134.09361,1000,7943.176403,0,4000
688397,2,0,16900,0,7337.563434,0,14400,9837.563434,201000,16579.43488,0,12000
688398,2,20000,0,0,41.486165,0,26400,-6358.513835,500,5000,0,2000
688399,1,0,16192,0,372.306495,0,15360,1204.306495,200,23000,0,5000
688400,1,23900,0,0,7079.895842,200,25600,5179.895842,268000,20190.5428,36000,27500
688406,3,25000,0,0,29.0403155,0,25200,-170.9596845,500,3500,0,9500
688410,1,45300.13389,0,0,16557.2248,0,40200.13389,21657.2248,106000,30000,0,42000
688414,1,0,27690,0,12319.44347,12000,28800,-790.5565295,153000,38500,0,20000
688419,3,0,0,110000,9229.7233,400,20400,98429.7233,1202000,130000,450000,15000
688420,3,13000,13000,0,6024.576337,2000,24000,6024.576337,402000,2961.991929,0,20000
688421,3,0,11760,0,10065.95542,0,33600,-11774.04458,460000,17347.119,0,18000
688422,3,0,15400,0,7230.241477,0,25200,-2569.758523,401000,3644.766527,0,15500
688423,3,0,7800,0,6029.09858,500,10800,2529.09858,0,3507.022186,0,500
688433,3,26000,7150,0,9682.97233,250,25200,17382.97233,350150,10000,0,4500
688437,5,0,7800,0,2400,0,9600,600,20000,0,0,3000
688438,5,0,0,12000,1800,0,13800,0,87000,0,0,10000
688442,1,16000,0,0,25.44170559,0,15360,665.4417056,2000,3066.287953,0,10000
688444,3,17000,0,0,-797.519369,0,22800,-6597.519369,153100,7000,127500,10000
688445,5,14300,0,0,52.61219562,0,18000,-3647.387804,3000,6340.932649,7000,18000
688458,3,24700,-300,0,9641.486165,0,28800,5241.486165,510000,5000,9000,28000
688460,4,12000,0,17000,6030.124856,18000,18000,-969.8751437,150000,3630.711145,40000,45000
688462,1,27300,3000,0,190.836359,0,17400,13090.83636,2000,23000,0,25000
688470,3,27300,0,0,5214.86165,0,21600,10914.86165,71000,50000,0,13000
688480,1,0,20800,0,19223.1418,14000,30000,-3976.858204,410000,87000,0,30000
688490,5,10000,1500,0,0,200,12600,-1300,400,0,0,2800
688500,4,4800,0,0,2400,0,14400,-7200,176000,0,5000,2000
688510,4,15000,0,0,0,0,15000,0,3000,0,0,15000
